date,latitude,longitude
4/16/2021,20.216667,-104.083333
4/16/2021,20.533333,-102.5
4/16/2021,20.783333,-104.183333
4/16/2021,20.683333,-103.85
4/16/2021,19.4,-103.733333
4/16/2021,20.6099,-103.2023
4/16/2021,20.066667,-103.366667
4/16/2021,21.149564,-102.688647
4/16/2021,21.178139,-102.885995
4/16/2021,20.233333,-103.583333
4/16/2021,19.638333,-98.909722
4/16/2021,19.126389,-98.802778
4/16/2021,19.160833,-99.617222
4/16/2021,19.2,-99.466667
4/16/2021,19.775556,-99.205556
4/16/2021,19.834167,-99.203333
4/16/2021,19.4,-99.233333
4/16/2021,19.7,-98.75
4/16/2021,19.039167,-98.793611
4/16/2021,19.468611,-99.593333
4/16/2021,,
4/16/2021,19.538889,-99.2275
4/16/2021,18.719722,-99.78
4/16/2021,,
4/16/2021,,
4/16/2021,19.683333,-101.95
4/16/2021,19.15,-102.05
4/16/2021,19.516667,-102.416667
4/16/2021,19.40528,-101.63833
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,21.316667,-104
4/16/2021,25.9,-100.116667
4/16/2021,27.01824,-100.40405
4/16/2021,,
4/16/2021,,
4/16/2021,26,-99
4/16/2021,15.926238,-96.491428
4/16/2021,16.997222,-96.781667
4/16/2021,16.286531,-94.19298
4/16/2021,17.9075,-98.136111
4/16/2021,16.9,-96.9
4/16/2021,16.328333,-96.596111
4/16/2021,17.166667,-96.083333
4/16/2021,17.2,-97.516667
4/16/2021,,
4/16/2021,17.532222,-97.720833
4/16/2021,,
4/16/2021,17.416667,-97.316667
4/16/2021,16.351389,-94.483611
4/16/2021,17.483333,-98.266667
4/16/2021,17.1,-96.766667
4/16/2021,17.366667,-97.033333
4/16/2021,17.65,-96.1
4/16/2021,16.133333,-96.25
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,17.05,-96.816667
4/16/2021,17.8,-97.5333
4/16/2021,18.209722,-96.905833
4/16/2021,17.633333,-97.133333
4/16/2021,,
4/16/2021,,
4/16/2021,17.6667,-97.3333
4/16/2021,16.566667,-97
4/16/2021,18.2,-96.966667
4/16/2021,16.474,-94.35147
4/16/2021,16.844722,-96.670556
4/16/2021,17.166667,-96.816667
4/16/2021,17.875,-97.3622
4/16/2021,17.7667,-96.9833
4/16/2021,16.998056,-96.431389
4/16/2021,18.983333,-97.783333
4/16/2021,18,-98.5
4/16/2021,20.066667,-97.6
4/16/2021,19.616667,-97.616667
4/16/2021,19.833333,-97.383333
4/16/2021,19.15,-98.433333
4/16/2021,19.166667,-98.4
4/16/2021,19.05,-98.416667
4/16/2021,18.617,-97.3061
4/16/2021,19.232222,-98.501667
4/16/2021,,
4/16/2021,18,-98
4/16/2021,19.816667,-97.8
4/16/2021,20.375165,-100.274287
4/16/2021,26.7075,-108.325
4/16/2021,22.25,-100.65
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,18.066667,-93.166667
4/16/2021,22.566667,-98.8
4/16/2021,24.9,-97.983333
4/16/2021,19.3311,-98.1894
4/16/2021,19.318494,-97.923383
4/16/2021,19.1667,-98.2
4/16/2021,19.533333,-97.983333
4/16/2021,19.766111,-97.245556
4/16/2021,18,-94.633333
4/16/2021,20.2667,-97.4
4/16/2021,19.051157,-96.984325
4/16/2021,18.45,-95.833333
4/16/2021,19.98196,-96.89248
4/16/2021,17.883333,-95.133333
4/16/2021,17.962222,-94.881389
4/16/2021,21.333333,-97.816667
4/16/2021,19.666667,-96.8
4/16/2021,18.45,-96.36
4/16/2021,19.566667,-96.966667
4/16/2021,18.65,-97.15
4/16/2021,20.266667,-89.35
4/16/2021,21.216667,-88.666667
4/16/2021,20.416667,-89.05
4/16/2021,20.866667,-89.15
4/16/2021,20.7,-89.15
4/16/2021,20.6,-88.433333
4/16/2021,20.633333,-89.9
4/16/2021,20.5,-89.383333
4/16/2021,20.533333,-89.85
4/16/2021,19.966667,-89.333333
4/16/2021,21.25,-87.9
4/16/2021,21,-103
4/16/2021,21.766667,-102.333333
4/16/2021,21.411389,-103.118889
4/16/2021,,
4/16/2021,22.351667,-101.713333
4/16/2021,19.966667,-97.583333
4/16/2021,19.716667,-99.95
4/16/2021,16.7,-98.433333
4/16/2021,17.25355,-93.00933
4/16/2021,27.216667,-108
4/16/2021,30.2,-107.7
4/16/2021,17.972222,-92.588889
4/16/2021,19.096667,-103.960833
4/16/2021,21.916667,-101.966667
4/16/2021,27,-104.4
4/16/2021,27.283333,-106.333333
4/16/2021,16.553333,-92.806944
4/16/2021,14.93945,-92.1673
4/16/2021,19.48407,-99.11144
4/16/2021,19.275,-99.138889
4/16/2021,26.840278,-100.661944
4/16/2021,25.033333,-101.166667
4/16/2021,19.245,-103.724167
4/16/2021,24.1,-105.933333
4/16/2021,17.45,-98.383333
4/16/2021,17.05,-100.083333
4/16/2021,18.235833,-99.656389
4/16/2021,18.4,-100.466667
4/16/2021,17.414661,-99.241106
4/16/2021,17.045278,-98.685278
4/16/2021,21.1425,-100.319167
4/16/2021,21.119722,-101.680556
4/16/2021,20.808333,-101.6
4/16/2021,20.283333,-100.75
4/16/2021,19.703333,-98.403333
4/16/2021,20.584444,-98.763056
4/16/2021,20.168611,-98.647778
4/16/2021,20.77538,-103.69353
4/16/2021,21.06035,-104.05091
4/16/2021,,
4/16/2021,20.366667,-104.25
4/16/2021,19.65,-102.75
4/16/2021,21.044722,-103.428056
4/16/2021,20.533333,-102.783333
4/16/2021,21,-102.616667
4/16/2021,19.983333,-99.166667
4/16/2021,19.814444,-99.526944
4/16/2021,19.363611,-98.976944
4/16/2021,,
4/16/2021,18.7377,-102.79
4/16/2021,19.75,-101.05
4/16/2021,,
4/16/2021,19.583333,-102.466667
4/16/2021,20.0575,-102.723889
4/16/2021,20.281944,-102.331944
4/16/2021,19.90917,-102.00361
4/16/2021,18.5833,-99.3667
4/16/2021,18.51633,-98.74698
4/16/2021,,
4/16/2021,,
4/16/2021,20.8,-104.4
4/16/2021,16.490556,-95.044444
4/16/2021,16.7,-96.716667
4/16/2021,16.533333,-98.25
4/16/2021,17.666667,-98.383333
4/16/2021,,
4/16/2021,16.958056,-96.7075
4/16/2021,,
4/16/2021,18.0716,-96.53518
4/16/2021,17.383333,-97.266667
4/16/2021,16.3,-96.5
4/16/2021,,
4/16/2021,17.616667,-97.616667
4/16/2021,16.483333,-95.15
