date,latitude,longitude
4/16/2021,41.41,-118.12
4/16/2021,43.37,-78.23
4/16/2021,44.5,-75.07
4/16/2021,42.39,-76.88
4/16/2021,38.83,-82.32
4/16/2021,39.75,-84.29
4/16/2021,40.83,-81.89
4/16/2021,34.38,-96.05
4/16/2021,36.76,-95.22
4/16/2021,35.23,-95.11
4/16/2021,35.64,-95.97
4/16/2021,34.42,-95.36
4/16/2021,44.43841,-118.89173
4/16/2021,45.41,-120.69
4/16/2021,45.375131,-118.751366
4/16/2021,40.435556,-80.024444
4/16/2021,41,-78.47
4/16/2021,41.05,-76.4
4/16/2021,40.17,-77.27
4/16/2021,18.316111,-67.139722
4/16/2021,18.470556,-66.720833
4/16/2021,18.186667,-66.306389
4/16/2021,18.201111,-67.139722
4/16/2021,18.116667,-65.416667
4/16/2021,32.99,-81.35
4/16/2021,34.89,-82.72
4/16/2021,34.01,-81.73
4/16/2021,43.72,-98.57
4/16/2021,42.92,-96.97
4/16/2021,43.2,-99.18
4/16/2021,45.77,-99.22
4/16/2021,43.01,-97.39
4/16/2021,36.27,-87.08
4/16/2021,35.13,-85.61
4/16/2021,36.25,-85.96
4/16/2021,35.89,-86.9
4/16/2021,29.88,-96.28
4/16/2021,31.33,-99.86
4/16/2021,31.39,-97.8
4/16/2021,33.18,-101.3
4/16/2021,30.71,-98.68
4/16/2021,31.2,-99.35
4/16/2021,30.72,-99.22
4/16/2021,30.3,-95.5
4/16/2021,31.61,-94.61
4/16/2021,30.78,-102.72
4/16/2021,35.4,-101.89
4/16/2021,31.32,-103.68
4/16/2021,32.89,-96.41
4/16/2021,28.01,-97.52
4/16/2021,32.75,-100.92
4/16/2021,31.36,-102.04
4/16/2021,27.77,-99.33
4/16/2021,40.88,-110.97
4/16/2021,37.94,-76.95
4/16/2021,36.99,-79.88
4/16/2021,36.91,-76.71
4/16/2021,36.94,-82.1
4/16/2021,37.266667,-79.933333
4/16/2021,37.2708,-76.7069
4/16/2021,44.816036,-73.299889
4/16/2021,46.58,-122.4
4/16/2021,47.62,-117.4
4/16/2021,46.89,-117.52
4/16/2021,44.48,-87.99
4/16/2021,43.47,-89.33
4/16/2021,45.85,-88.4
4/16/2021,44.15,-87.55
4/16/2021,44.9,-89.76
4/16/2021,45.46,-92.44
4/16/2021,45.9,-91.14
4/16/2021,42.67,-88.54
4/16/2021,39,-80.51
4/16/2021,39.87,-80.67
4/16/2021,38.77,-82.02
4/16/2021,39.1,-79.57
4/16/2021,39.08,-83.07
4/16/2021,38.64,-84.61
4/16/2021,39.28,-104.13
4/16/2021,55.55,-131.083333
4/16/2021,32.75,-81.61
4/16/2021,33.32,-83.69
4/16/2021,34.69,-84.46
4/16/2021,33.58,-85.08
4/16/2021,43,-107.5
4/16/2021,32.097778,-85.717222
4/16/2021,31.403333,-85.986667
4/16/2021,31.728056,-86.31
4/16/2021,34.136389,-87.884167
