date,latitude,longitude
4/16/2021,22.666667,75.75
4/16/2021,24.47,74.87
4/16/2021,24.34,80.55
4/16/2021,23.526847,80.838106
4/16/2021,23.7333,92.7167
4/16/2021,21.5,86.9
4/16/2021,18.25,81.95
4/16/2021,21.466,83.983
4/16/2021,30.3833,75.55
4/16/2021,30.94,74.62
4/16/2021,11.7,75.533333
4/16/2021,25.75,73.5
4/16/2021,17.72,79.18
4/16/2021,17.1415,79.6236
4/16/2021,18,79.58
4/16/2021,17.95,79.5
4/16/2021,8.65,77.3833
4/16/2021,26,79.5
4/16/2021,28.84,78.76
4/16/2021,,
4/16/2021,23.36,92.8
4/16/2021,31.583333,74.983333
4/16/2021,23.915,70.367
4/16/2021,25.24,84.67
4/16/2021,28.144544,95.841722
4/16/2021,29.193657,76.324586
4/16/2021,26,93
4/16/2021,15.83,78.05
4/16/2021,28.6104,95.0475
4/16/2021,27.25,92.4
4/16/2021,24.92,86.22
4/16/2021,25.883333,86.6
4/16/2021,20.271944,81.493056
4/16/2021,28.60955,77.13967
4/16/2021,20.866667,70.75
4/16/2021,21.770278,72.143056
4/16/2021,22.32,74.01
4/16/2021,31.583333,78.416667
4/16/2021,28.25,76.166667
4/16/2021,16.12,74.45
4/16/2021,18.4,76.58
4/16/2021,19.5,76.75
4/16/2021,16.86,74.57
4/16/2021,20.101047,77.136953
4/16/2021,25.495461,90.616819
4/16/2021,,
4/16/2021,25.116667,94.366667
4/16/2021,23.5,77.416667
4/16/2021,23.583333,75.166667
4/16/2021,22.53,92.9
4/16/2021,19.166,83.416
4/16/2021,30.69,76.72
4/16/2021,29.917778,73.881667
4/16/2021,17.591667,78.582222
4/16/2021,18.1,78.85
4/16/2021,8.32,77.34
4/16/2021,9.716667,78.816667
4/16/2021,10.64,79.22
4/16/2021,27.75,81.75
4/16/2021,25.213611,80.915278
4/16/2021,27.20072,78.42867
4/16/2021,25.75,82.75
4/16/2021,27.07,79.92
4/16/2021,30,80.25
4/16/2021,26.926,75.8235
4/16/2021,31.9567,77.1101
4/16/2021,28,96.5
4/16/2021,,
4/16/2021,30.766667,75.466667
4/16/2021,13.21622,79.0997
4/16/2021,27.13,95.74
4/16/2021,27.9,93.35
4/16/2021,26.4667,90.5667
4/16/2021,,
4/16/2021,24.8829,86.919
4/16/2021,25.040592,83.612408
4/16/2021,25.17,86.09
4/16/2021,21.183333,81.283333
4/16/2021,19.716667,81.25
4/16/2021,24.2,84.87
4/16/2021,15.4,75.75
4/16/2021,17.33,76.83
4/16/2021,12.52,76.9
4/16/2021,16.21,77.35
4/16/2021,17.35,75.16
4/16/2021,25.5667,91.8833
4/16/2021,25.5167,90.2167
4/16/2021,,
4/16/2021,24.983333,93.483333
4/16/2021,24.328,93.986
4/16/2021,23.715,76.013
4/16/2021,22.31384,74.36452
4/16/2021,26.223611,78.179167
4/16/2021,22.916667,79.166667
4/16/2021,23.2,77.083333
4/16/2021,21.33333,83.61667
4/16/2021,18.8083,82.7083
4/16/2021,30.23,75.83
4/16/2021,24.6,76.15
4/16/2021,25.166667,75.816667
4/16/2021,18.436944,79.124167
4/16/2021,10.958,78.08
4/16/2021,11.219,78.167
4/16/2021,12.51,79.09
4/16/2021,26.168889,81.799444
4/16/2021,24.689722,83.065278
4/16/2021,25.34,82.47
4/16/2021,25.333333,83
4/16/2021,29.85,79.77
4/16/2021,29.33,80.1
4/16/2021,22.59,88.31
4/16/2021,,
4/16/2021,12.9811,77.5746
4/16/2021,26.4,90.27
4/16/2021,17.688378,83.218758
4/16/2021,25.57,91.88
4/16/2021,20.27,73.02
4/16/2021,26.4092,93.91193
4/16/2021,24.8667,92.35
4/16/2021,20.707222,81.549722
4/16/2021,19.6,81.67
4/16/2021,28.64,77.29
4/16/2021,28.6936,77.3073
4/16/2021,23.1333,73.6167
4/16/2021,30.9059,77.0925
4/16/2021,24.49,86.7
4/16/2021,24.18,86.32
4/16/2021,24.47,85.59
4/16/2021,14.23,75.9
4/16/2021,15.457519,75.006056
4/16/2021,9.595,76.531
4/16/2021,21.183333,80
4/16/2021,20.903333,74.774722
4/16/2021,17.35,75.16
4/16/2021,25.30162,90.5853
4/16/2021,24.48,93.98
4/16/2021,25.266667,94.016667
4/16/2021,21.966667,80.333333
4/16/2021,22.7,81
4/16/2021,23.5,76.25
4/16/2021,,
4/16/2021,25.516667,93.733333
4/16/2021,25.666667,94.466667
4/16/2021,20.2,86.3
4/16/2021,21.933,86.733
4/16/2021,24.88,74.62
4/16/2021,19.365,79.274
4/16/2021,18.6162,79.3832
4/16/2021,23.562766,91.499248
4/16/2021,26.4667,79.5167
4/16/2021,26.06,83.1861
4/16/2021,26.755,83.3739
4/16/2021,28.7309,77.7757
4/16/2021,27.82,78.65
4/16/2021,27.701958,81.934844
4/16/2021,30.73,78.45
4/16/2021,26.7,89
4/16/2021,26.233333,94.816667
4/16/2021,13.43,77.72
4/16/2021,18.4,81.666667
4/16/2021,26.433333,90.366667
4/16/2021,23.25,77.417
4/16/2021,30.735278,76.791111
4/16/2021,27.66894,95.87135
4/16/2021,26.7452,92.0962
4/16/2021,24.75,84.3667
4/16/2021,23.758,83.685
4/16/2021,22.016667,81.25
4/16/2021,23.25,82.55
4/16/2021,28.6816,77.271
4/16/2021,20.27,73.02
4/16/2021,24.0283,73.0414
4/16/2021,23.6,72.95
4/16/2021,31.709389,76.931694
4/16/2021,30.23644,77.30498
4/16/2021,13,75.4
4/16/2021,13.34,77.1
4/16/2021,12.5,75
4/16/2021,21,79
4/16/2021,17,73.5
4/16/2021,26.5642,78.7883
4/16/2021,21.31,76.23
4/16/2021,21.82306,75.61028
4/16/2021,24.072617,75.067944
4/16/2021,,
4/16/2021,24.2,82.67
4/16/2021,20.7,83.5
4/16/2021,31.379444,75.384722
4/16/2021,30.82,75.17
4/16/2021,27.22,77.5
4/16/2021,18.4314,79.8605
4/16/2021,17.6167,80.0167
4/16/2021,11.137039,79.075822
4/16/2021,10.35,78.9
4/16/2021,10.7716,79.6368
4/16/2021,26.79,79.02
4/16/2021,27.402,80.133
4/16/2021,27.95,80.77
4/16/2021,26.75,81
4/16/2021,24.6902,78.416
4/16/2021,29.9,77.683333
4/16/2021,30.60872,79.06517
4/16/2021,22.3,87.916667
4/16/2021,31.46,74.93
4/16/2021,31.103333,77.172222
4/16/2021,22.9,84.15
4/16/2021,27.23,94.1
4/16/2021,28.0667,95.3333
4/16/2021,14.43,79.97
4/16/2021,8.5074,76.972
4/16/2021,14.48,78.81
4/16/2021,15.5,80.05
4/16/2021,17,81.166667
4/16/2021,27.58,91.87
4/16/2021,26.727778,93.151667
4/16/2021,27.07,95.03
4/16/2021,26.63,92.8
4/16/2021,25.93,86.25
4/16/2021,26.2,84.4
4/16/2021,21.1,81.033333
4/16/2021,22.824488,70.936662
4/16/2021,30.416667,77.166667
4/16/2021,,
4/16/2021,19.888786,75.343436
4/16/2021,19.833333,75.883333
4/16/2021,18.65,72.88
4/16/2021,17.7,74
4/16/2021,21.833333,77.833333
4/16/2021,26.16667,77.5
4/16/2021,23.416667,75.5
4/16/2021,26.716667,95.033333
4/16/2021,20.833,85.1
4/16/2021,20.833,84.333
4/16/2021,19.383,85.05
4/16/2021,19.9,85.6
4/16/2021,26.45,74.633333
4/16/2021,18.8,78.93
4/16/2021,17.6294,78.0917
4/16/2021,9.833333,77.833333
4/16/2021,10.83813,77.40542
4/16/2021,,
4/16/2021,8.803,78.1445
4/16/2021,23.632701,91.31983
4/16/2021,28.9,78.47
4/16/2021,28.116667,78.983333
4/16/2021,27.4333,82.1833
4/16/2021,25.9333,80.8
4/16/2021,27.5,80.916667
4/16/2021,29.597181,79.657
4/16/2021,,
4/16/2021,23.333333,86.366667
4/16/2021,29.983333,75.383333
4/16/2021,23.666667,72.5
4/16/2021,,
4/16/2021,12.92,92.9
4/16/2021,15,76
4/16/2021,23,72
4/16/2021,18.12,83.42
4/16/2021,26.984417,94.631408
4/16/2021,24.75,85
4/16/2021,25.55,87.57
4/16/2021,20.916667,82
4/16/2021,28.5549,77.1919
4/16/2021,22.833889,74.257778
4/16/2021,22.2,69.65
4/16/2021,20.896961,70.608655
4/16/2021,22.75,72.683333
4/16/2021,22.3,70.78
4/16/2021,29.31,75.27
4/16/2021,23.5,84.6
4/16/2021,12.970214,77.560289
4/16/2021,13.5,74.87
4/16/2021,11.605,76.083
4/16/2021,20.93,77.75
4/16/2021,19.994167,73.797222
4/16/2021,19.2,72.97
4/16/2021,,
4/16/2021,22.96,76.05
4/16/2021,,
4/16/2021,24.49,86.7
4/16/2021,21.85,84.016
4/16/2021,20.47,84.23
4/16/2021,20.85,83.9
4/16/2021,30.38,76.23
4/16/2021,30.97,76.51
4/16/2021,25.4417,75.6417
4/16/2021,26.9,76.33
4/16/2021,29.58,74.32
4/16/2021,26.5,77.02
4/16/2021,18.683333,78.1
4/16/2021,18.38,78.83
4/16/2021,11.75,79.75
4/16/2021,9.28044,77.4336
4/16/2021,,
4/16/2021,23.533333,91.483333
4/16/2021,27.083333,77.966667
4/16/2021,30.21,74.94
4/16/2021,32.554444,76.123889
4/16/2021,22.35,82.683333
4/16/2021,27.4798,94.5511
4/16/2021,24.806681,93.941689
4/16/2021,16.5,80.6
4/16/2021,16.3,80.45
4/16/2021,26.990699,95.502842
4/16/2021,26.75,92.5
4/16/2021,26,86
4/16/2021,22.016944,82.566944
4/16/2021,22.17,71.67
4/16/2021,20.758849,73.688643
4/16/2021,28.7833,76.1333
4/16/2021,,
4/16/2021,28.9833,77.0167
4/16/2021,24.3,87.25
4/16/2021,14.8,75.4
4/16/2021,8.48,76.94
4/16/2021,18.96,72.82
4/16/2021,22.95,81.083333
4/16/2021,23.835556,80.394167
4/16/2021,24.53,81.29
4/16/2021,25.8,77
4/16/2021,24.74,78.83
4/16/2021,20.166,85.666
4/16/2021,27.57,76.6
4/16/2021,26.280556,73.015833
4/16/2021,26.913333,70.913889
4/16/2021,17.1,79.3
4/16/2021,8.803,78.1445
4/16/2021,29.416667,78.516667
4/16/2021,26.82816,82.77924
4/16/2021,28.6667,77.4333
4/16/2021,26.46,80.33
4/16/2021,25.530744,81.377292
4/16/2021,29.45,77.583333
4/16/2021,22.8,83
4/16/2021,17.99,79.59
4/16/2021,25.5,80.5
4/16/2021,24.63,87.85
4/16/2021,26.65,84.9167
4/16/2021,28.205556,94.991667
4/16/2021,9.157343,92.761087
4/16/2021,11.68,92.77
4/16/2021,26.533333,91
4/16/2021,25.38,86.47
4/16/2021,21.9,83.4
4/16/2021,23.116667,83.2
4/16/2021,28.660833,77.100833
4/16/2021,20.61005,72.925872
4/16/2021,31.75,76.5
4/16/2021,29.81402,76.41823
4/16/2021,28.15,77.33
4/16/2021,29.54,75.03
4/16/2021,23.08055,84.53834
4/16/2021,23.07,85.28
4/16/2021,25.242237,87.630259
4/16/2021,9.85,76.94
4/16/2021,8.8,76.6
4/16/2021,10.775,76.651
4/16/2021,19.16,77.32
4/16/2021,25.89433,90.59978
4/16/2021,22.06,78.94
4/16/2021,26.316667,94.516667
4/16/2021,22.116,84.016
4/16/2021,30.403,74.025
4/16/2021,31.916667,75.25
4/16/2021,27.2,74
4/16/2021,19.1,78.35
4/16/2021,,
4/16/2021,23.933333,91.85
4/16/2021,24.333333,92.016667
4/16/2021,25.45,81.85
4/16/2021,27.45,83.133333
4/16/2021,25.583222,83.580861
4/16/2021,25.150678,82.564806
4/16/2021,28.8,79.02
4/16/2021,29.96,78.16
4/16/2021,26.324189,89.451031
4/16/2021,10.97,78.65
4/16/2021,24,86.85
4/16/2021,28.676314,77.224977
4/16/2021,26.8,94.26
4/16/2021,,
4/16/2021,10.57,72.64
4/16/2021,26.85,80.91
4/16/2021,22.566667,88.366667
4/16/2021,27.3,93.05
4/16/2021,27.15,93.72
4/16/2021,24.6833,92.5667
4/16/2021,25.5562,84.6653
4/16/2021,24.75,85
4/16/2021,25.7833,87.4667
4/16/2021,21.87,73.5
