date,latitude,longitude
4/16/2021,,
4/16/2021,51.833333,-2.166667
4/16/2021,50.416669,-4.75
4/16/2021,52.9207,-1.47217
4/16/2021,53.333333,-2.75
4/16/2021,52.420833,-1.776667
4/16/2021,51.588333,-0.331944
4/16/2021,51.445278,-0.020278
4/16/2021,55.203,-6.5
4/16/2021,,
4/16/2021,,
4/16/2021,54.668,-6.679
4/16/2021,51.404444,0.02
4/16/2021,53.566667,-1.2
4/16/2021,55,-1.866667
4/16/2021,51.454167,-0.973056
4/16/2021,54.683333,-6.75
4/16/2021,53.72,-1.97
4/16/2021,51.417222,-0.746944
4/16/2021,51.9,-0.2
4/16/2021,51.455556,0.153611
4/16/2021,52.505278,-2.017222
4/16/2021,52.0263,-0.4906
